epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,623.556,1.53035,0.82366,0.86436,0.81948,0.70042,0.77497,0.37524,1.66517,0.88171,0.87682,0.0007592,0.0007592,0.0007592
190,626.843,1.46326,0.77192,0.85885,0.78726,0.71308,0.7741,0.37377,1.69686,0.90913,0.88725,0.0007526,0.0007526,0.0007526
191,630.151,1.48924,0.78986,0.85098,0.74534,0.74684,0.76854,0.36724,1.66641,0.99028,0.8833,0.000746,0.000746,0.000746
192,633.417,1.53931,0.82766,0.86933,0.75664,0.72154,0.76877,0.37474,1.66568,0.92438,0.88981,0.0007394,0.0007394,0.0007394
193,636.74,1.55383,0.82587,0.86091,0.7845,0.75105,0.78995,0.39209,1.66044,0.83948,0.87894,0.0007328,0.0007328,0.0007328
194,640.098,1.51509,0.81154,0.85611,0.79077,0.77637,0.80954,0.37651,1.66565,0.86726,0.88132,0.0007262,0.0007262,0.0007262
195,643.4,1.5756,0.84504,0.86362,0.82248,0.69198,0.7742,0.37532,1.64233,0.87705,0.8792,0.0007196,0.0007196,0.0007196
196,646.666,1.57093,0.81265,0.85475,0.7797,0.73418,0.78838,0.37804,1.6766,0.84002,0.88476,0.000713,0.000713,0.000713
197,649.931,1.49721,0.79704,0.84626,0.74697,0.75105,0.76463,0.37126,1.67777,0.91631,0.88481,0.0007064,0.0007064,0.0007064
198,653.186,1.50637,0.80742,0.85959,0.74872,0.72152,0.74927,0.37009,1.65628,0.87859,0.87969,0.0006998,0.0006998,0.0006998
199,656.473,1.54726,0.81053,0.8575,0.79753,0.72996,0.77733,0.37232,1.68791,0.88135,0.88282,0.0006932,0.0006932,0.0006932
200,659.739,1.50016,0.81069,0.86456,0.85105,0.67089,0.77593,0.38112,1.65396,0.86816,0.88164,0.0006866,0.0006866,0.0006866
201,663.004,1.52793,0.80051,0.84768,0.83238,0.70042,0.7794,0.38373,1.67892,0.86819,0.88133,0.00068,0.00068,0.00068
202,666.294,1.54197,0.82934,0.86902,0.83337,0.69639,0.77347,0.38167,1.67994,0.89473,0.8803,0.0006734,0.0006734,0.0006734
203,669.549,1.50244,0.76896,0.85854,0.75882,0.74344,0.77856,0.37341,1.70867,0.91075,0.88592,0.0006668,0.0006668,0.0006668
204,672.852,1.48096,0.76988,0.85488,0.81943,0.67089,0.75432,0.36818,1.66893,0.97921,0.88342,0.0006602,0.0006602,0.0006602
205,676.132,1.54737,0.8065,0.85627,0.80957,0.72996,0.78907,0.38238,1.68825,0.86886,0.88481,0.0006536,0.0006536,0.0006536
206,679.391,1.54214,0.78369,0.85692,0.78498,0.75481,0.78084,0.36949,1.66957,0.84038,0.88027,0.000647,0.000647,0.000647
207,682.694,1.57016,0.83502,0.85385,0.78797,0.71308,0.76405,0.37321,1.68896,0.93,0.88233,0.0006404,0.0006404,0.0006404
208,685.965,1.48476,0.76013,0.85864,0.82556,0.67896,0.75293,0.37548,1.67468,0.96252,0.88092,0.0006338,0.0006338,0.0006338
209,689.252,1.50543,0.80885,0.84565,0.74333,0.74684,0.75411,0.37633,1.63902,0.9678,0.87357,0.0006272,0.0006272,0.0006272
210,692.514,1.53381,0.80326,0.84914,0.74264,0.7062,0.74596,0.36951,1.65935,0.9444,0.88143,0.0006206,0.0006206,0.0006206
211,695.771,1.49851,0.80591,0.84649,0.75136,0.77777,0.7958,0.39048,1.61864,0.84555,0.87375,0.000614,0.000614,0.000614
212,699.063,1.53337,0.80382,0.86029,0.78718,0.68672,0.75738,0.36258,1.65977,1.02597,0.87535,0.0006074,0.0006074,0.0006074
213,702.314,1.50172,0.80759,0.86161,0.76895,0.77215,0.78646,0.38655,1.66451,0.85284,0.8736,0.0006008,0.0006008,0.0006008
214,705.584,1.54744,0.78733,0.84646,0.7383,0.76183,0.77594,0.37601,1.68689,0.88845,0.88248,0.0005942,0.0005942,0.0005942
215,708.898,1.50675,0.78777,0.85691,0.817,0.70042,0.77473,0.37343,1.66912,0.87549,0.88148,0.0005876,0.0005876,0.0005876
216,712.17,1.58766,0.8026,0.85727,0.79458,0.6962,0.77878,0.38014,1.64766,0.86791,0.87784,0.000581,0.000581,0.000581
217,715.445,1.46361,0.79629,0.87147,0.87385,0.67223,0.78376,0.37523,1.71196,0.87583,0.88276,0.0005744,0.0005744,0.0005744
218,718.724,1.48144,0.77405,0.8567,0.79757,0.72152,0.78214,0.38727,1.69449,0.85345,0.88411,0.0005678,0.0005678,0.0005678
219,721.987,1.53573,0.79384,0.86026,0.77303,0.76166,0.78445,0.38341,1.68826,0.81446,0.88324,0.0005612,0.0005612,0.0005612
220,725.266,1.45907,0.7881,0.85917,0.75677,0.68776,0.72749,0.36018,1.67296,1.02743,0.878,0.0005546,0.0005546,0.0005546
221,728.555,1.52812,0.77766,0.85656,0.80804,0.71047,0.78845,0.38674,1.6784,0.84983,0.87837,0.000548,0.000548,0.000548
222,731.834,1.43232,0.78458,0.84669,0.81727,0.64164,0.741,0.36565,1.6549,0.96553,0.87933,0.0005414,0.0005414,0.0005414
223,735.111,1.5306,0.79147,0.85352,0.76021,0.74262,0.77818,0.36929,1.70478,0.85639,0.87609,0.0005348,0.0005348,0.0005348
224,738.404,1.48805,0.78124,0.85275,0.78244,0.72841,0.78233,0.38733,1.62309,0.83426,0.87712,0.0005282,0.0005282,0.0005282
225,741.658,1.51297,0.77437,0.85467,0.83433,0.6375,0.75269,0.37095,1.66707,0.93234,0.8787,0.0005216,0.0005216,0.0005216
226,744.947,1.50299,0.76872,0.8541,0.79097,0.7384,0.79016,0.38296,1.6656,0.83399,0.87511,0.000515,0.000515,0.000515
227,748.209,1.49523,0.79076,0.84545,0.77831,0.69622,0.7642,0.37121,1.67228,0.8996,0.87928,0.0005084,0.0005084,0.0005084
228,751.482,1.44311,0.72847,0.8524,0.75971,0.71308,0.76733,0.37418,1.67263,0.83924,0.87373,0.0005018,0.0005018,0.0005018
229,754.813,1.54794,0.80794,0.86154,0.80722,0.67136,0.77072,0.36959,1.67691,0.87122,0.87781,0.0004952,0.0004952,0.0004952
230,758.095,1.52549,0.80999,0.85637,0.74603,0.74684,0.76996,0.38287,1.62405,0.85163,0.87466,0.0004886,0.0004886,0.0004886
231,761.384,1.49242,0.78298,0.86075,0.71117,0.74262,0.75859,0.36662,1.65538,0.89544,0.87583,0.000482,0.000482,0.000482
232,764.649,1.47588,0.76372,0.84248,0.81397,0.68309,0.7696,0.37944,1.6532,0.86254,0.87884,0.0004754,0.0004754,0.0004754
233,767.9,1.49537,0.77502,0.85343,0.75367,0.68423,0.73593,0.36229,1.64021,0.94196,0.87904,0.0004688,0.0004688,0.0004688
234,771.162,1.51869,0.77926,0.84056,0.84611,0.67275,0.77748,0.3809,1.63595,0.81518,0.87753,0.0004622,0.0004622,0.0004622
235,774.436,1.49883,0.78012,0.85354,0.77904,0.7384,0.776,0.38285,1.61754,0.82318,0.87845,0.0004556,0.0004556,0.0004556
236,777.717,1.47024,0.77374,0.8437,0.83851,0.7011,0.78765,0.38103,1.64518,0.8228,0.87062,0.000449,0.000449,0.000449
237,781.027,1.45937,0.7687,0.85601,0.83747,0.67398,0.77088,0.37161,1.65166,0.88349,0.87357,0.0004424,0.0004424,0.0004424
238,784.313,1.49987,0.75041,0.84926,0.77549,0.75105,0.79463,0.3801,1.64885,0.88353,0.8753,0.0004358,0.0004358,0.0004358
239,787.578,1.50507,0.80508,0.84844,0.85639,0.70042,0.78131,0.38409,1.60905,0.87527,0.87666,0.0004292,0.0004292,0.0004292
240,790.851,1.49039,0.79136,0.85483,0.74896,0.7553,0.76677,0.36779,1.61363,0.92357,0.87248,0.0004226,0.0004226,0.0004226
241,794.155,1.46168,0.75479,0.84199,0.80026,0.71308,0.77958,0.38628,1.61221,0.86084,0.87158,0.000416,0.000416,0.000416
242,797.422,1.43586,0.76112,0.84844,0.76516,0.74238,0.77478,0.37831,1.6415,0.85305,0.88031,0.0004094,0.0004094,0.0004094
243,800.677,1.44696,0.74684,0.83983,0.81133,0.72579,0.7888,0.38242,1.65591,0.82066,0.88376,0.0004028,0.0004028,0.0004028
244,803.947,1.47845,0.77548,0.85544,0.73418,0.76793,0.76711,0.36495,1.66015,0.87422,0.88454,0.0003962,0.0003962,0.0003962
245,807.202,1.50346,0.7742,0.85281,0.77833,0.74262,0.77393,0.37983,1.65622,0.81787,0.88082,0.0003896,0.0003896,0.0003896
246,810.519,1.46443,0.77481,0.84431,0.84657,0.65401,0.75902,0.37927,1.647,0.87583,0.87997,0.000383,0.000383,0.000383
247,813.8,1.43053,0.75939,0.84617,0.83283,0.65164,0.75807,0.37051,1.64967,0.87248,0.8872,0.0003764,0.0003764,0.0003764
248,817.046,1.49865,0.7666,0.85549,0.77477,0.72573,0.76515,0.37316,1.61865,0.85341,0.87223,0.0003698,0.0003698,0.0003698
249,820.337,1.45765,0.76429,0.84937,0.76536,0.70464,0.76233,0.3704,1.65336,0.88899,0.8745,0.0003632,0.0003632,0.0003632
250,823.646,1.42607,0.76836,0.85468,0.80486,0.66667,0.75387,0.37943,1.61754,0.92982,0.87495,0.0003566,0.0003566,0.0003566
251,826.962,1.43841,0.74466,0.84638,0.79393,0.73418,0.78904,0.38626,1.65588,0.88358,0.87955,0.00035,0.00035,0.00035
252,830.226,1.44134,0.76474,0.85062,0.75286,0.76371,0.80207,0.38659,1.66549,0.84044,0.87714,0.0003434,0.0003434,0.0003434
253,833.485,1.47098,0.76889,0.85072,0.78502,0.69333,0.76861,0.37736,1.66087,0.91144,0.87815,0.0003368,0.0003368,0.0003368
254,836.738,1.46349,0.74359,0.85876,0.8243,0.6962,0.78824,0.38643,1.61937,0.89706,0.87638,0.0003302,0.0003302,0.0003302
255,840.04,1.45005,0.77576,0.8434,0.84553,0.69291,0.78597,0.38828,1.65487,0.89472,0.88195,0.0003236,0.0003236,0.0003236
256,843.348,1.42343,0.77731,0.84021,0.80372,0.69112,0.77191,0.38682,1.60535,0.91692,0.87208,0.000317,0.000317,0.000317
257,846.62,1.50718,0.752,0.86105,0.86439,0.70886,0.80026,0.38858,1.62838,0.83285,0.87149,0.0003104,0.0003104,0.0003104
258,849.891,1.51007,0.78437,0.86064,0.84544,0.70464,0.79098,0.38467,1.64819,0.87795,0.87974,0.0003038,0.0003038,0.0003038
259,853.188,1.46082,0.76335,0.84763,0.76292,0.70464,0.75201,0.36568,1.63992,0.86892,0.87276,0.0002972,0.0002972,0.0002972
260,856.491,1.42359,0.73914,0.83678,0.77997,0.68804,0.77162,0.37651,1.63256,0.86462,0.87071,0.0002906,0.0002906,0.0002906
261,859.766,1.45057,0.75903,0.84876,0.76171,0.72996,0.75722,0.37375,1.63279,0.86566,0.87542,0.000284,0.000284,0.000284
262,863.043,1.50876,0.80334,0.86076,0.75003,0.71308,0.75794,0.37502,1.63373,0.89085,0.87745,0.0002774,0.0002774,0.0002774
263,866.307,1.45105,0.74365,0.85301,0.78141,0.70892,0.76967,0.37473,1.63508,0.87445,0.87695,0.0002708,0.0002708,0.0002708
264,869.575,1.39659,0.74351,0.84447,0.77143,0.74053,0.77302,0.38445,1.61519,0.88239,0.87405,0.0002642,0.0002642,0.0002642
265,872.835,1.39414,0.74457,0.84185,0.787,0.74834,0.77854,0.37585,1.64508,0.90263,0.87968,0.0002576,0.0002576,0.0002576
266,876.193,1.48002,0.75853,0.84633,0.78839,0.72996,0.77412,0.38853,1.60843,0.84334,0.87296,0.000251,0.000251,0.000251
267,879.449,1.4434,0.73728,0.84267,0.81496,0.72475,0.7858,0.39064,1.61208,0.84402,0.87575,0.0002444,0.0002444,0.0002444
268,882.715,1.45715,0.75448,0.83799,0.79787,0.73418,0.79241,0.39003,1.62432,0.85276,0.87597,0.0002378,0.0002378,0.0002378
269,886.04,1.4349,0.7662,0.85592,0.86096,0.68354,0.77521,0.3766,1.65846,0.91233,0.8783,0.0002312,0.0002312,0.0002312
270,889.343,1.50503,0.76804,0.85184,0.76582,0.75527,0.77995,0.38695,1.61994,0.86397,0.87489,0.0002246,0.0002246,0.0002246
271,892.614,1.40835,0.7393,0.84254,0.82589,0.70886,0.77719,0.38874,1.61316,0.84651,0.87403,0.000218,0.000218,0.000218
272,895.891,1.46175,0.76038,0.85066,0.82144,0.74262,0.78913,0.3906,1.61476,0.81429,0.87207,0.0002114,0.0002114,0.0002114
273,899.15,1.51818,0.79324,0.85262,0.77062,0.75131,0.78046,0.38605,1.6121,0.80456,0.87323,0.0002048,0.0002048,0.0002048
274,902.42,1.40035,0.73703,0.83846,0.80734,0.7426,0.77686,0.38455,1.63861,0.80576,0.87456,0.0001982,0.0001982,0.0001982
275,905.705,1.43851,0.74389,0.85653,0.78753,0.75527,0.77942,0.38715,1.63355,0.83417,0.87571,0.0001916,0.0001916,0.0001916
276,909.019,1.43489,0.74985,0.84911,0.77886,0.7384,0.77782,0.38398,1.63854,0.84239,0.87551,0.000185,0.000185,0.000185
277,912.317,1.45868,0.72481,0.84993,0.77019,0.76371,0.78075,0.38746,1.62002,0.82444,0.87534,0.0001784,0.0001784,0.0001784
278,915.589,1.41136,0.73823,0.84803,0.73868,0.76335,0.76891,0.38768,1.61418,0.87619,0.8779,0.0001718,0.0001718,0.0001718
279,918.861,1.451,0.7598,0.83778,0.81616,0.6931,0.76649,0.38158,1.60189,0.86997,0.87285,0.0001652,0.0001652,0.0001652
280,922.175,1.40332,0.74725,0.84028,0.81644,0.69441,0.77291,0.38332,1.611,0.85199,0.87396,0.0001586,0.0001586,0.0001586
281,925.447,1.49526,0.78208,0.84775,0.74302,0.74684,0.76447,0.3883,1.60658,0.84236,0.87355,0.000152,0.000152,0.000152
282,928.732,1.42793,0.72838,0.84705,0.76714,0.7384,0.77224,0.38443,1.59626,0.84217,0.87257,0.0001454,0.0001454,0.0001454
283,931.974,1.44357,0.75964,0.84947,0.78706,0.74262,0.77922,0.38151,1.62906,0.83817,0.87621,0.0001388,0.0001388,0.0001388
284,935.241,1.44359,0.73756,0.8446,0.81379,0.70042,0.76984,0.38693,1.61768,0.85791,0.87592,0.0001322,0.0001322,0.0001322
285,938.479,1.46339,0.75148,0.85557,0.80489,0.69626,0.762,0.37714,1.64249,0.89475,0.87792,0.0001256,0.0001256,0.0001256
286,941.779,1.44173,0.74669,0.8686,0.81522,0.70464,0.76841,0.38349,1.63598,0.85558,0.87514,0.000119,0.000119,0.000119
287,945.043,1.42886,0.73826,0.84624,0.82038,0.70886,0.77204,0.38894,1.63891,0.84606,0.87585,0.0001124,0.0001124,0.0001124
288,948.307,1.3928,0.73254,0.83967,0.81666,0.71308,0.77276,0.39158,1.6277,0.84019,0.87572,0.0001058,0.0001058,0.0001058
289,951.571,1.42417,0.74925,0.85355,0.82973,0.71308,0.78332,0.39088,1.61334,0.82389,0.87508,9.92e-05,9.92e-05,9.92e-05
290,954.835,1.40998,0.7376,0.8405,0.81009,0.71308,0.77541,0.38883,1.62351,0.847,0.87679,9.26e-05,9.26e-05,9.26e-05
291,959.878,1.39703,0.79979,0.85081,0.82288,0.7173,0.78534,0.39438,1.64053,0.7869,0.87992,8.6e-05,8.6e-05,8.6e-05
292,963.019,1.43729,0.70255,0.85766,0.80369,0.77215,0.8131,0.39796,1.61915,0.7491,0.87772,7.94e-05,7.94e-05,7.94e-05
293,966.067,1.35999,0.65046,0.84691,0.81141,0.78059,0.81865,0.40036,1.60879,0.75009,0.87408,7.28e-05,7.28e-05,7.28e-05
294,969.11,1.35788,0.64737,0.84843,0.82208,0.77637,0.82945,0.41074,1.61991,0.73519,0.87434,6.62e-05,6.62e-05,6.62e-05
295,972.216,1.37038,0.67253,0.85395,0.81784,0.7767,0.83053,0.41612,1.61576,0.72232,0.87338,5.96e-05,5.96e-05,5.96e-05
296,975.273,1.30851,0.63975,0.82968,0.81652,0.78863,0.83197,0.41684,1.61749,0.71987,0.872,5.3e-05,5.3e-05,5.3e-05
297,978.339,1.36599,0.64509,0.84062,0.81963,0.78481,0.83233,0.4134,1.60407,0.71701,0.8692,4.64e-05,4.64e-05,4.64e-05
298,981.36,1.34196,0.65298,0.85067,0.8108,0.78903,0.8317,0.41773,1.60603,0.71844,0.86864,3.98e-05,3.98e-05,3.98e-05
299,984.417,1.32018,0.63594,0.8439,0.81438,0.796,0.83405,0.41752,1.62059,0.71935,0.87044,3.32e-05,3.32e-05,3.32e-05
300,987.496,1.36627,0.65844,0.84668,0.81061,0.79461,0.83818,0.41995,1.62335,0.72739,0.87174,2.66e-05,2.66e-05,2.66e-05
